timestamp,callsign,latitude,longitude,altitude_baro,speed_kmh
2026-07-12 15:45:31,SWR5BP,47.4487,8.5584,373.38,0.0
2026-07-12 15:45:31,DMZDK,49.4469,8.5111,373.38,244.512
2026-07-12 15:45:31,SWR7CP,47.4466,8.5599,373.38,0.0
2026-07-12 15:45:31,SWR,47.4634,8.5526,373.38,0.0
2026-07-12 15:45:31,LOT4TL,52.7256,19.972,5554.98,749.088
2026-07-12 15:45:31,SWR2VC,47.4561,8.5548,373.38,0.0
2026-07-12 15:45:31,SWR5YW,46.4118,8.8445,8343.9,828.72
2026-07-12 15:45:31,SWR80K,47.4589,8.5534,0.0,0.0
2026-07-12 15:45:31,CAT329,48.2378,17.6075,11277.6,914.472
2026-07-12 15:45:31,DMADG,53.9686,10.2362,30.48,133.056
2026-07-12 15:45:31,AFR59MZ,47.1578,5.367,10363.2,796.896
2026-07-12 15:45:31,KLM43R,51.8189,8.4496,11094.72,845.81995
2026-07-12 15:45:31,OOMST,47.351,7.7978,10668.0,684.324
2026-07-12 15:45:31,SWR161,49.32,8.4977,9029.7,948.2399
2026-07-12 15:45:31,FHVIX,48.2051,5.7087,9448.8,942.19196
2026-07-12 15:45:31,CAT333,48.0264,16.637,11277.6,920.16
2026-07-12 15:46:02,DMADH,51.8408,7.7167,327.66,205.30798
2026-07-12 15:46:02,FJMIV,48.1552,6.2901,1325.88,254.988
2026-07-12 15:46:02,DMBAN,51.9939,8.2417,1287.78,241.092
2026-07-12 15:46:02,TVF72VT,46.7706,9.9667,11887.2,895.71594
2026-07-12 15:46:02,MBU5HF,51.4193,12.2196,0.0,0.0
2026-07-12 15:46:02,NSZ48U,47.4738,19.1808,609.6,369.75598
2026-07-12 15:46:02,NSZ4357,53.7138,15.5127,10972.8,835.524
2026-07-12 15:46:02,PGT26DX,48.7818,13.275,10652.76,869.472
2026-07-12 15:46:02,PGT56XH,48.1156,16.565,0.0,44.46
2026-07-12 15:46:02,WZZ5137,52.7773,18.8179,9395.46,785.30396
2026-07-12 15:46:02,WMT959,45.6173,13.1017,10363.2,796.31995
2026-07-12 15:46:02,FNK1,53.983,9.5688,-7.62,138.312
2026-07-12 15:46:02,AUA96Y,49.3881,15.7096,9410.7,762.372
2026-07-12 15:46:02,N746CD,50.4863,5.6354,3063.24,306.36
2026-07-12 15:46:02,SAS4701,54.469,9.1302,11574.78,834.264
2026-07-12 15:46:02,DMCXY,47.7073,10.4041,1257.3,157.428
2026-07-12 15:46:02,FCA1MA,47.0405,8.6015,12496.8,793.548
2026-07-12 15:46:02,OEDLH,47.9944,14.3863,647.7,189.216
2026-07-12 15:46:02,EWG7DB,52.7011,10.7723,7170.42,716.14795
2026-07-12 15:46:02,GSR1,48.5349,11.4269,1927.86,519.48
2026-07-12 15:46:02,EWG13VD,51.2841,6.7724,0.0,0.46799996
2026-07-12 15:46:02,EWG6DM,49.4407,6.2865,9753.6,848.556
2026-07-12 15:46:02,EWG2Q,51.6671,10.2271,10972.8,776.88
2026-07-12 15:46:02,AEE6TH,46.2254,12.2519,10965.18,763.488
2026-07-12 15:46:02,AEE866,49.1235,15.7681,7185.66,626.832
2026-07-12 15:46:02,PGT380U,49.9195,9.3929,10668.0,893.12396
2026-07-12 15:46:02,EJU394K,47.0854,6.2641,8534.4,769.39197
2026-07-12 15:46:02,DMMYD,48.4419,8.0622,1577.34,187.05598
2026-07-12 15:46:02,AEE510,47.3257,14.1331,10363.2,747.576
2026-07-12 15:46:02,AUA36G,48.592,13.8388,10972.8,778.428
2026-07-12 15:46:02,AEE832,48.5139,12.4139,10965.18,787.13995
2026-07-12 15:46:02,DEERK,47.1571,7.9036,2438.4,267.48
2026-07-12 15:46:02,EJU83GC,45.2885,16.0035,10774.68,768.70795
2026-07-12 15:46:02,AUA884,48.1168,16.569,0.0,2.304
2026-07-12 15:46:02,AUA52TV,48.1211,16.537,396.24,265.392
2026-07-12 15:46:02,DMZBW,52.3088,13.0934,0.0,130.5
2026-07-12 15:46:02,DKYLI,50.8866,9.7952,1943.1,128.124
2026-07-12 15:46:02,DEFER,51.7611,10.9912,1965.96,181.40399
2026-07-12 15:46:02,NSZ3658,47.8986,6.4761,11277.6,846.64795
2026-07-12 15:46:02,DEFGR,48.0832,9.3655,784.86,198.864
2026-07-12 15:46:02,DEFCI,48.2848,11.5533,716.28,180.288
2026-07-12 15:46:02,EJU87BE,47.4359,19.2634,0.0,0.0
2026-07-12 15:46:02,WMT1489,45.1147,11.3443,10660.38,761.54395
2026-07-12 15:46:02,WZZ477,47.4348,19.0515,1866.9,536.688
2026-07-12 15:46:02,FGIBV,45.6308,5.8975,1950.72,194.508
2026-07-12 15:46:02,WMT6YF,46.0265,18.5216,10980.42,769.71594
2026-07-12 15:46:02,OMLUC,47.7513,17.3046,1844.04,217.116
2026-07-12 15:46:02,HLJ5AN,47.5063,17.4654,9745.98,722.952
2026-07-12 15:46:02,WZZ93,51.7104,13.3965,10965.18,836.856
2026-07-12 15:46:02,WMT1VF,47.9753,10.2054,662.94,254.088
2026-07-12 15:46:02,AIA491F,49.6468,5.2752,9448.8,696.888
2026-07-12 15:46:02,DMIGP,52.8648,9.9993,1257.3,237.56398
2026-07-12 15:46:02,WMT1969,49.9075,11.4303,10675.62,879.48
2026-07-12 15:46:02,T7CMG,46.6075,15.481,9448.8,577.29596
2026-07-12 15:46:02,DFUEL,46.202,10.6936,7315.2,475.524
2026-07-12 15:46:02,ICE63L,47.6432,5.3148,11582.4,784.22394
2026-07-12 15:46:02,OMADD,47.5297,16.9735,1508.76,213.87599
2026-07-12 15:46:02,WUK2UC,49.9971,16.2936,10972.8,772.41595
2026-07-12 15:46:02,BAW8RM,52.149,7.3631,11590.02,797.472
2026-07-12 15:46:02,EWG09NC,48.1311,6.1605,10972.8,807.516
2026-07-12 15:46:02,DLH717,53.8973,5.8843,10668.0,962.2799
2026-07-12 15:46:02,OMEXP,48.3531,17.348,297.18,122.147995
2026-07-12 15:46:02,EWG3JN,46.584,6.2382,10972.8,819.144
2026-07-12 15:46:02,KLM1307,54.1458,18.0365,3383.28,535.356
2026-07-12 15:46:02,NSZ6FY,53.6793,6.9708,11277.6,860.76
2026-07-12 15:46:02,DETEG,49.2154,9.6645,1676.4,280.98
2026-07-12 15:46:02,NSZ5330,50.793,7.4611,10972.8,848.628
2026-07-12 15:46:02,NSZ54CA,53.4355,7.5491,10706.1,801.936
2026-07-12 15:46:02,OECWI,47.5587,12.1204,495.3,105.588
2026-07-12 15:46:02,DETDP,52.3488,6.2833,1341.12,216.396
2026-07-12 15:46:02,SAS70K,51.4002,8.1705,11277.6,863.964
2026-07-12 15:46:02,HB3352,46.5902,6.6963,2118.36,124.30799
2026-07-12 15:46:02,NSZ3563,51.697,18.2182,11071.86,827.46
2026-07-12 15:46:02,WZZ2PF,50.9353,19.3121,9083.04,876.492
2026-07-12 15:46:02,WZZ306,47.4338,19.2674,0.0,7.4159994
2026-07-12 15:46:02,DMGFH,48.0394,10.649,868.68,151.596
2026-07-12 15:46:02,DMJFW,51.0084,7.0124,15.24,125.20799
2026-07-12 15:46:02,NSZ2058,50.9705,15.0077,6598.92,741.492
2026-07-12 15:46:02,NSZ4502,50.7788,12.9135,10972.8,805.31995
2026-07-12 15:46:02,DMQAY,50.5417,8.5556,396.24,120.852
2026-07-12 15:46:02,AIC2029,45.6117,16.2878,11574.78,812.772
2026-07-12 15:46:02,DEEVB,53.5747,7.9207,304.8,203.508
2026-07-12 15:46:02,DEMBN,49.4515,8.9739,1554.48,206.13599
2026-07-12 15:46:02,OEABD,47.7737,13.4511,1760.22,210.888
2026-07-12 15:46:02,DETEZ,53.6241,8.5979,967.74,213.192
2026-07-12 15:46:02,PGT49PK,48.6102,18.2371,11582.4,811.90796
2026-07-12 15:46:02,PGT956,46.4181,6.4804,3550.92,612.89996
2026-07-12 15:46:02,PGT39JE,50.4116,17.5684,10050.78,898.992
2026-07-12 15:46:02,HB3423,46.7517,6.6254,1440.18,98.208
2026-07-12 15:46:02,BOM1,50.2514,11.1805,6789.42,730.62
2026-07-12 15:46:02,UAL927,50.0468,8.5691,0.0,5.5439997
2026-07-12 15:46:02,DMYTD,47.4029,12.7808,3055.62,175.284
2026-07-12 15:46:02,PGT1177,51.5076,6.41,9753.6,769.896
2026-07-12 15:46:02,PGT334,47.4315,19.2593,0.0,0.0
2026-07-12 15:46:02,PGT1186,49.6006,8.6458,10668.0,889.34393
2026-07-12 15:46:02,PGT69TD,46.4399,18.633,10363.2,754.884
2026-07-12 15:46:02,HB3453,46.7736,8.1102,2042.16,118.15199
2026-07-12 15:46:02,UAL933,51.1188,6.0539,10363.2,835.992
2026-07-12 15:46:02,PGT19QR,47.2891,17.1102,10980.42,731.412
2026-07-12 15:46:02,CAI6VB,50.6141,10.5051,11582.4,807.66
2026-07-12 15:46:02,PGT60MV,47.9406,13.1091,8831.58,788.292
2026-07-12 15:46:02,PGT77EK,49.4041,15.9611,7604.76,745.992
2026-07-12 15:46:02,DMYCI,53.5722,11.1773,731.52,166.5
2026-07-12 15:46:02,DMWOP,48.5961,13.162,678.18,117.72
2026-07-12 15:46:02,PGT1158,46.2578,18.3659,10668.0,949.93195
2026-07-12 15:46:02,DMFGA,52.2249,10.0087,746.76,240.76799
2026-07-12 15:46:02,ELY351,46.3694,19.5892,11582.4,774.072
2026-07-12 15:46:02,AUA33B,48.4202,15.8195,5775.96,746.568
2026-07-12 15:46:02,CFG9VJ,45.694,8.6734,914.4,420.912
2026-07-12 15:46:02,SPWAC,51.3985,14.6931,3573.78,374.65198
2026-07-12 15:46:02,T7688,46.892,9.3752,9456.42,829.26
2026-07-12 15:46:02,T7BBB,49.9573,9.4547,10972.8,630.36
2026-07-12 15:46:02,ELY355,49.8716,8.2574,1607.82,537.33594
2026-07-12 15:46:02,AUA426,48.1187,16.571,0.0,40.752
2026-07-12 15:46:02,OEDKA,49.8848,7.3582,952.5,199.116
2026-07-12 15:46:02,VLG21MP,45.363,8.3506,4693.92,705.96
2026-07-12 15:46:02,EJU157D,45.3102,5.7103,10363.2,743.364
2026-07-12 15:46:02,EJU9924,45.6454,8.7248,0.0,3.7079997
2026-07-12 15:46:02,IE760,45.2581,11.9567,434.34,195.04799
2026-07-12 15:46:02,DMPRV,52.7488,6.332,335.28,262.08002
2026-07-12 15:46:02,EJU36ZR,46.2519,6.0684,4358.64,676.368
2026-07-12 15:46:02,DMKYZ,52.4149,12.0873,1722.12,161.71199
2026-07-12 15:46:02,DMLBJ,48.4567,11.4351,906.78,201.708
2026-07-12 15:46:02,EJU16CF,51.1558,13.6639,8077.2,804.204
2026-07-12 15:46:02,DKXRN,50.2449,10.0937,1607.82,173.844
2026-07-12 15:46:02,AUA802,48.0785,16.5956,205.74,244.47601
2026-07-12 15:46:02,AUA57MP,47.379,16.6019,6347.46,822.636
2026-07-12 15:46:02,UAE1CL,46.9687,14.3145,11887.2,985.21204
2026-07-12 15:46:02,DMKDY,49.7112,8.8714,784.86,175.10399
2026-07-12 15:46:02,DMEPC,49.1011,10.4578,2865.12,183.63599
2026-07-12 15:46:02,CMB457,53.6278,11.0212,10668.0,902.376
2026-07-12 15:46:02,HB3131,46.9071,7.4985,472.44,106.02
2026-07-12 15:46:02,ENT1MG,48.6767,17.7356,10972.8,913.39197
2026-07-12 15:46:02,ENT429,48.511,8.6869,11277.6,893.592
2026-07-12 15:46:02,ENT1LK,50.4758,19.165,525.78,283.356
2026-07-12 15:46:02,WZZ536,50.0613,10.3777,10972.8,779.472
2026-07-12 15:46:02,WZZ3GV,51.472,15.9988,10911.84,803.88
2026-07-12 15:46:02,WMT74SF,45.61,13.1149,10972.8,761.04
2026-07-12 15:46:02,WZZ3TJ,51.5153,7.6089,0.0,24.984
2026-07-12 15:46:02,WZZ979,49.7098,19.4473,3924.3,784.764
2026-07-12 15:46:02,MMD108,54.9328,9.9461,381.0,367.236
2026-07-12 15:46:02,WZZ63,45.6343,9.4396,10668.0,799.19995
2026-07-12 15:46:02,WZZ8PS,46.3354,16.6003,10058.4,822.31195
2026-07-12 15:46:02,DMTWH,52.6538,12.7681,121.92,106.92
2026-07-12 15:46:02,S5PGE,46.3439,14.2732,2750.82,180.54
2026-07-12 15:46:02,DMXTD,51.8754,7.2111,701.04,135.0
2026-07-12 15:46:02,HB3161,46.7585,6.6084,419.1,91.69199
2026-07-12 15:46:02,DEEKB,51.6841,7.3593,1264.92,230.652
2026-07-12 15:46:02,HB3246,46.5785,7.0883,800.1,130.032
2026-07-12 15:46:02,N4585S,45.0128,13.4905,3352.8,285.69598
2026-07-12 15:46:02,EZY61JH,48.7748,6.7674,10675.62,881.388
2026-07-12 15:46:02,T7TSB,47.3328,19.9219,1348.74,241.2
2026-07-12 15:46:02,S5DVV,48.1455,10.5038,2103.12,185.508
2026-07-12 15:46:02,LZB302,49.5522,15.9114,8138.16,768.852
2026-07-12 15:46:02,NOZ50H,52.3514,13.7149,11277.6,860.832
2026-07-12 15:46:02,DEZBH,49.7477,6.8559,6705.6,403.59598
2026-07-12 15:46:02,N800DW,48.395,16.9244,10363.2,822.672
2026-07-12 15:46:02,EAF9792,49.2173,13.9917,5768.34,760.31995
2026-07-12 15:46:02,WZZ63KR,52.8038,12.2446,10660.38,849.31195
2026-07-12 15:46:02,NOZ42BM,54.3413,6.2871,10370.82,878.364
2026-07-12 15:46:02,WMT4ZT,45.1975,9.6536,7078.98,832.608
2026-07-12 15:46:02,EJU82XG,46.2256,6.0935,0.0,7.4159994
2026-07-12 15:46:02,DLA8LL,45.6885,11.8991,6233.16,671.54395
2026-07-12 15:46:02,WZZ3112,45.4636,16.6022,10965.18,839.484
2026-07-12 15:46:02,AUA7K,49.0762,11.6191,10965.18,854.928
2026-07-12 15:46:02,DLA5XM,46.1925,9.082,9144.0,818.316
2026-07-12 15:46:02,DTR197,48.4492,13.3603,4876.8,382.464
2026-07-12 15:46:02,AMQ777,47.5701,16.1255,10668.0,743.292
2026-07-12 15:46:02,WZZ1ZG,47.4352,19.266,0.0,5.5439997
2026-07-12 15:46:02,CFG5ZF,46.1242,10.724,10668.0,849.31195
2026-07-12 15:46:02,LZB456,45.5278,10.3653,7292.34,807.768
2026-07-12 15:46:02,THY1UP,47.5387,14.9922,9745.98,746.63995
2026-07-12 15:46:02,IOZZY,45.4538,12.9598,2164.08,174.456
2026-07-12 15:46:02,SKV555,47.9621,13.6114,4572.0,483.11996
2026-07-12 15:46:02,19,46.5584,16.0498,1249.68,140.32799
2026-07-12 15:46:02,THY9YH,45.3919,8.9419,2141.22,466.56
2026-07-12 15:46:02,ENT5ZX,51.5175,16.1255,7269.48,723.42
2026-07-12 15:46:02,ENT9DA,47.7707,17.4916,10995.66,783.89996
2026-07-12 15:46:02,DEZTC,48.016,11.707,944.88,212.148
2026-07-12 15:46:02,UAE3JP,49.5115,15.6247,10972.8,845.712
2026-07-12 15:46:02,ELY316,49.5211,10.8172,11879.58,941.832
2026-07-12 15:46:02,VLG92PC,52.4121,9.2689,2796.54,527.688
2026-07-12 15:46:02,89,46.4393,15.9997,1645.92,66.708
2026-07-12 15:46:02,DELHW,51.8223,8.0073,2286.0,276.048
2026-07-12 15:46:02,SPWBH,53.7319,14.0717,701.04,182.736
2026-07-12 15:46:02,D7555,51.4292,7.8358,807.72,151.84799
2026-07-12 15:46:02,DKRAM,52.1255,10.5962,243.84,99.72
2026-07-12 15:46:02,N750HF,50.9953,8.928,11437.62,903.276
2026-07-12 15:46:02,DERLE,47.9802,8.9307,1348.74,183.38399
2026-07-12 15:46:02,THY8UG,48.5565,8.9708,2011.68,507.81598
2026-07-12 15:46:02,EXS81W,52.2527,5.9333,10370.82,696.92395
2026-07-12 15:46:02,ISR251,51.2609,16.7702,10972.8,833.14795
2026-07-12 15:46:02,THY3UY,47.5102,8.4976,594.36,262.116
2026-07-12 15:46:02,BEL4AN,50.0506,7.9494,10668.0,838.332
2026-07-12 15:46:02,THY3PH,49.9441,11.7453,10363.2,802.944
2026-07-12 15:46:02,THY8SB,46.2574,15.042,10066.02,930.636
2026-07-12 15:46:02,BEL9EV,48.356,11.7957,0.0,23.147999
2026-07-12 15:46:02,BEL6VF,49.2691,6.095,9761.22,823.608
2026-07-12 15:46:02,BEL3WF,46.1201,12.0158,10675.62,940.968
2026-07-12 15:46:02,BEL6KU,49.3907,7.6842,9875.52,812.952
2026-07-12 15:46:02,BEL6ZH,45.3257,9.1474,2606.04,561.06
2026-07-12 15:46:02,DERMQ,50.5638,8.8731,922.02,226.40399
2026-07-12 15:46:02,YULKA,47.9865,16.6336,784.86,309.024
2026-07-12 15:46:02,AIC151,45.5888,12.5194,13106.4,849.31195
2026-07-12 15:46:02,HBETA,47.6569,8.9812,1280.16,221.54399
2026-07-12 15:46:02,DFSRT,51.6146,7.2073,2727.96,289.692
2026-07-12 15:46:02,DRAG151,45.6909,8.7808,464.82,269.604
2026-07-12 15:46:02,BEL6HI,48.6559,10.0097,11582.4,800.784
2026-07-12 15:46:02,UAE9H,48.9885,17.619,10058.4,945.39594
2026-07-12 15:46:02,THY81D,48.3362,14.4553,11582.4,826.66797
2026-07-12 15:46:02,BEL2HJ,52.3169,13.2722,784.86,356.36398
2026-07-12 15:46:02,UAE9902,50.1069,5.3526,9814.56,968.72394
2026-07-12 15:46:02,IBE0675,45.1621,8.4488,2270.76,525.6
2026-07-12 15:46:02,NSZ74Q,53.8861,10.4736,10972.8,784.548
2026-07-12 15:46:02,NSZ5DM,52.6819,5.8694,11277.6,860.832
2026-07-12 15:46:02,THY7PE,45.6643,5.1005,510.54,267.76797
2026-07-12 15:46:02,THY9VA,51.9434,12.6016,10142.22,814.824
2026-07-12 15:46:02,AIC169,46.0489,10.9849,12192.0,828.54
2026-07-12 15:46:02,THY5KP,47.2066,17.6811,10957.56,742.93195
2026-07-12 15:46:02,S5DEA,48.2791,12.5699,678.18,123.33599
2026-07-12 15:46:02,AIC155,52.352,6.2954,5455.92,689.54395
2026-07-12 15:46:02,AIC113,50.4968,5.1361,12184.38,852.084
2026-07-12 15:46:02,ETD9ZE,46.9346,12.1549,11269.98,970.7399
2026-07-12 15:46:02,THY2XD,47.4212,18.8733,9144.0,675.324
2026-07-12 15:46:02,UAE1X,48.0611,16.2046,10668.0,977.328
2026-07-12 15:46:02,TOM26E,47.5325,10.2049,11277.6,903.6
2026-07-12 15:46:02,TOM8ND,48.612,15.5721,13098.78,869.00397
2026-07-12 15:46:02,TOM4GE,50.9817,7.8627,13106.4,836.964
2026-07-12 15:46:02,D7405,48.3451,10.9401,929.64,120.42
2026-07-12 15:46:02,HBLVB,48.2195,9.6962,3048.0,327.996
2026-07-12 15:46:02,SAS39M,46.616,16.6536,10759.44,894.92395
2026-07-12 15:46:02,ETD47,48.0312,11.4933,11582.4,853.452
2026-07-12 15:46:02,SAS4823,53.0676,9.2803,11574.78,817.272
2026-07-12 15:46:02,SAS7723,50.3948,14.6345,11277.6,870.66
2026-07-12 15:46:02,DKLAG,50.1545,7.7005,1272.54,163.152
2026-07-12 15:46:02,HBLWF,46.6822,11.1813,5486.4,318.348
2026-07-12 15:46:02,ETD917,49.2797,11.7382,10363.2,870.62396
2026-07-12 15:46:02,D7333,51.2946,14.1131,304.8,124.092
2026-07-12 15:46:02,IE694,45.0481,9.952,739.14,157.82399
2026-07-12 15:46:02,N225CR,49.8051,9.7739,967.74,292.176
2026-07-12 15:46:02,N57DG,53.2715,16.2891,3048.0,369.36
2026-07-12 15:46:02,JFA30J,50.1908,9.1175,266.7,159.84
2026-07-12 15:46:02,JFA09Q,45.9809,5.9069,2118.36,370.76398
2026-07-12 15:46:02,DHXFG,49.4958,11.073,251.46,89.748
2026-07-12 15:46:02,DKRED,51.4619,7.8398,419.1,95.22
2026-07-12 15:46:02,CHX89,48.987,12.0928,327.66,0.0
2026-07-12 15:46:02,DHXFA,51.6326,14.3269,365.76,188.676
2026-07-12 15:46:02,UAE98P,48.0654,14.7312,11277.6,978.19196
2026-07-12 15:46:02,JFA01G,46.0648,6.1077,3520.44,582.696
2026-07-12 15:46:02,JFA37N,52.2242,12.5571,12496.8,787.464
2026-07-12 15:46:02,JFA49E,46.5333,13.9322,7315.2,435.276
2026-07-12 15:46:02,DEKMU,53.5704,7.4228,236.22,275.436
2026-07-12 15:46:02,PGT58CD,48.183,14.993,11277.6,914.364
2026-07-12 15:46:02,CSN345,52.5714,5.7049,3009.9,534.564
2026-07-12 15:46:02,N46CS,47.8915,13.9813,4899.66,339.048
2026-07-12 15:46:02,CHX75,50.8733,7.1243,0.0,0.0
2026-07-12 15:46:02,EXS8WJ,45.3756,15.6906,11277.6,900.0
2026-07-12 15:46:02,DERAM,52.0201,9.3154,2438.4,340.81198
2026-07-12 15:46:02,THY9QR,52.8185,9.4945,3063.24,496.908
2026-07-12 15:46:02,EWG5GP,50.2532,12.1348,11582.4,807.444
2026-07-12 15:46:02,THY7HE,46.3306,16.4497,11277.6,935.63995
2026-07-12 15:46:02,DERAB,54.5365,9.1413,129.54,180.54
2026-07-12 15:46:02,ETD123,45.4039,13.072,11574.78,851.18396
2026-07-12 15:46:02,EXS92SE,45.9691,11.4577,10363.2,746.46
2026-07-12 15:46:02,CCA629,52.8858,5.8806,12192.0,843.94794
2026-07-12 15:46:02,CHX51,49.0858,9.4386,571.5,209.592
2026-07-12 15:46:02,CYF462,48.2927,16.6809,9433.56,740.69995
2026-07-12 15:46:02,CYP1254,47.6144,18.1735,4556.76,555.048
2026-07-12 15:46:02,DMBOD,51.5422,12.4523,609.6,217.476
2026-07-12 15:46:02,THY3VP,46.9014,17.4105,11544.3,723.888
2026-07-12 15:46:02,DMWTN,51.0074,8.281,1165.86,225.504
2026-07-12 15:46:02,UAE9935,48.7676,9.5717,6705.6,755.63995
2026-07-12 15:46:02,UAE61,49.4907,18.1369,13106.4,884.772
2026-07-12 15:46:02,SEMMP,52.2155,8.9093,236.22,141.732
2026-07-12 15:46:02,CHX32,48.1951,11.5343,670.56,212.688
2026-07-12 15:46:02,DKDAH,49.4573,8.0844,1752.6,187.092
2026-07-12 15:46:02,SAS4774,53.6274,18.5322,11590.02,844.7399
2026-07-12 15:46:02,CHX40,48.6077,10.5975,563.88,224.244
2026-07-12 15:46:02,KLM32E,47.1855,14.507,10972.8,746.928
2026-07-12 15:46:02,FIN1EH,50.3423,13.4469,10363.2,839.44794
2026-07-12 15:46:02,DKKSD,50.4441,7.5091,1501.14,185.07599
2026-07-12 15:46:02,KLM79J,47.6962,7.3223,3749.04,656.63995
2026-07-12 15:46:02,LOT3ML,52.0682,14.9715,11582.4,824.436
2026-07-12 15:46:02,DLA2RL,50.0628,8.6355,678.18,353.88
2026-07-12 15:46:02,DLA8MM,47.153,11.2492,10668.0,876.024
2026-07-12 15:46:02,DLH3UY,48.6045,10.7572,9753.6,883.90796
2026-07-12 15:46:02,DLA9EK,46.4665,8.4853,9479.28,846.54
2026-07-12 15:46:02,DLA7MT,49.6523,7.1771,4701.54,674.388
2026-07-12 15:46:02,EZY89CH,52.5462,7.1268,11285.22,921.9959
2026-07-12 15:46:02,LOT335,50.7051,12.7781,11582.4,809.81995
2026-07-12 15:46:02,LOT2151,50.1476,14.7449,11582.4,796.896
2026-07-12 15:46:02,ABY258,45.5031,14.3843,11582.4,765.43195
2026-07-12 15:46:02,FIN8WP,52.5002,5.5085,2484.12,514.656
2026-07-12 15:46:02,EZY28FG,47.8647,5.9444,10972.8,785.628
2026-07-12 15:46:02,EZY53ZG,47.2364,8.2041,10972.8,763.704
2026-07-12 15:46:02,HKY762,49.6845,14.5244,6697.98,545.58
2026-07-12 15:46:02,UAE2,46.7421,18.8275,11277.6,1025.388
2026-07-12 15:46:02,FIN4VP,51.2692,12.4828,11582.4,806.112
2026-07-12 15:46:02,EXS92SB,48.5357,6.231,11277.6,875.33997
2026-07-12 15:46:02,UAE4DT,45.9793,17.3219,10058.4,1024.308
2026-07-12 15:46:02,DBT526,51.6334,5.5118,13716.0,735.264
2026-07-12 15:46:02,CXA811,53.8103,8.537,11582.4,867.2399
2026-07-12 15:46:02,DERIG,53.9751,9.1636,3657.6,249.29999
2026-07-12 15:46:02,LOT7TB,51.8173,19.1916,6964.68,763.128
2026-07-12 15:46:02,SAH53P,51.4327,13.5736,8564.88,704.33997
2026-07-12 15:46:02,LHX7HF,51.6521,10.5351,10058.4,869.832
2026-07-12 15:46:02,NJE590T,45.8592,10.3542,9753.6,790.092
2026-07-12 15:46:02,DKXAI,52.3504,12.1109,1310.64,152.244
2026-07-12 15:46:02,FYL23YG,49.9965,6.7221,6705.6,648.108
2026-07-12 15:46:02,DKCWG,47.3772,9.6997,662.94,149.83199
2026-07-12 15:46:02,OHEVE,52.5115,9.0199,7010.4,508.21198
2026-07-12 15:46:02,DWW504,47.4895,9.5243,815.34,321.084
2026-07-12 15:46:02,TOM86D,45.1062,15.7774,11277.6,910.04395
2026-07-12 15:46:02,FIN45M,50.8219,14.9438,10972.8,875.30396
2026-07-12 15:46:02,EZY27XH,46.5223,6.4691,10972.8,744.62396
2026-07-12 15:46:02,EZY49XZ,49.5093,12.5837,10675.62,837.03595
2026-07-12 15:46:02,TOM4LW,46.3,10.5005,11277.6,908.064
2026-07-12 15:46:02,DKCRA,47.6473,11.5155,1798.32,190.764
2026-07-12 15:46:02,CCA931,50.0921,8.3605,2811.78,512.856
2026-07-12 15:46:02,ICNTM,45.6065,9.4977,594.36,233.64
2026-07-12 15:46:02,DMKCR,51.9749,7.8053,1691.64,275.688
2026-07-12 15:46:02,DMFSM,48.2428,12.3887,594.36,117.288
2026-07-12 15:46:02,HAKAR,47.5772,11.2715,10073.64,629.388
2026-07-12 15:46:02,TOM1WY,51.6734,6.3919,10668.0,881.388
2026-07-12 15:46:02,DKKHA,47.1515,10.0412,2552.7,104.832
2026-07-12 15:46:02,BAW793,46.337,13.3227,8343.9,790.452
2026-07-12 15:46:02,DEYAZ,50.7891,8.5631,1310.64,216.61198
2026-07-12 15:46:02,HBKTR,46.1652,8.8822,0.0,12.023999
2026-07-12 15:46:02,LGL82T,49.6211,6.1972,304.8,229.716
2026-07-12 15:46:02,LGL22RQ,49.6252,6.2082,0.0,70.38
2026-07-12 15:46:02,LGL96MC,46.3372,7.2761,7315.2,597.096
2026-07-12 15:46:02,LGL8854,48.8885,12.6787,7315.2,595.15204
2026-07-12 15:46:02,LGL8366,49.4824,6.0187,1333.5,393.08398
2026-07-12 15:46:02,LGL6558,47.4634,6.2148,9144.0,824.292
2026-07-12 15:46:02,LGL8244,47.9219,6.3289,9144.0,808.81195
2026-07-12 15:46:02,FHY8231,47.3513,11.4999,10683.24,890.27997
2026-07-12 15:46:02,HBKNL,47.1789,7.7337,472.44,97.77599
2026-07-12 15:46:02,HBKNN,46.6728,7.8325,2468.88,171.036
2026-07-12 15:46:02,SXS6VE,49.1612,14.6627,11582.4,762.696
2026-07-12 15:46:02,TSC215,46.5402,19.9782,10972.8,814.53595
2026-07-12 15:46:02,SXS4QB,51.6065,9.5508,10972.8,781.092
2026-07-12 15:46:02,RYR8342,49.6425,8.3841,11277.6,892.008
2026-07-12 15:46:02,PHZZR,52.7608,5.9583,373.38,190.65599
2026-07-12 15:46:02,BAW168,48.8479,13.378,12184.38,827.712
2026-07-12 15:46:02,CCA966,53.5616,19.1151,10058.4,846.396
2026-07-12 15:46:02,BAW60,46.9464,8.6872,12192.0,859.068
2026-07-12 15:46:02,RYR4BD,50.7234,17.3439,2796.54,497.80798
2026-07-12 15:46:02,RYR6199,49.8707,7.1872,853.44,324.14398
2026-07-12 15:46:02,TRA7A,46.3494,15.5982,10972.8,940.7879
2026-07-12 15:46:02,HHN221,51.2537,6.6859,289.56,294.84
2026-07-12 15:46:02,DEUNK,52.2061,13.1747,45.72,132.048
